24364.000	24864.000	3600.000	0.070	-44236.800	0.000
24380.000	24864.000	3600.000	0.093	-44236.800	0.000
24396.000	24864.000	3600.000	0.129	-44236.800	0.000
24412.000	24864.000	3600.000	0.210	-44236.800	0.000
24428.000	24864.000	3600.000	0.153	-44236.800	0.000
24444.000	24864.000	3600.000	0.122	-44236.800	0.000
24460.000	24864.000	3600.000	0.231	-44236.800	0.000
24476.000	24864.000	3600.000	0.470	-44236.800	0.000
24492.000	24864.000	3600.000	0.463	-44236.800	0.000
24508.000	24864.000	3600.000	0.437	-44236.800	0.000
24524.000	24864.000	3600.000	0.552	5013.169	0.000
24540.000	24864.000	3600.000	0.349	-44236.800	0.000
24556.000	24864.000	3600.000	0.081	-44236.800	0.000
24572.000	24864.000	3600.000	0.021	-44236.800	0.000
24588.000	24864.000	3600.000	0.030	-44236.800	0.000
24604.000	24864.000	3600.000	0.124	-44236.800	0.000
24620.000	24864.000	3600.000	0.250	-44236.800	0.000
24636.000	24864.000	3600.000	0.208	-44236.800	0.000
24652.000	24864.000	3600.000	0.106	-44236.800	0.000
24668.000	24864.000	3600.000	0.130	-44236.800	0.000
24684.000	24864.000	3600.000	0.143	-44236.800	0.000
24700.000	24864.000	3600.000	0.069	-44236.800	0.000
24716.000	24864.000	3600.000	0.130	-44236.800	0.000
24732.000	24864.000	3600.000	0.208	-44236.800	0.000
24748.000	24864.000	3600.000	0.177	-44236.800	0.000
24764.000	24864.000	3600.000	0.182	-44236.800	0.000
24780.000	24864.000	3600.000	0.079	-44236.800	0.000
24796.000	24864.000	3600.000	0.091	-44236.800	0.000
24812.000	24864.000	3600.000	0.262	-44236.800	0.000
24828.000	24864.000	3600.000	0.296	-44236.800	0.000
24844.000	24864.000	3600.000	0.241	-44236.800	0.000
24860.000	24864.000	3600.000	0.266	-44236.800	0.000
24876.000	24864.000	3600.000	0.343	-44236.800	0.000
24892.000	24864.000	3600.000	0.447	-44236.800	0.000
24908.000	24864.000	3600.000	0.492	-44236.800	0.000
24924.000	24864.000	3600.000	0.291	-44236.800	0.000
24940.000	24864.000	3600.000	0.186	-44236.800	0.000
24956.000	24864.000	3600.000	0.209	-44236.800	0.000
24972.000	24864.000	3600.000	0.209	-44236.800	0.000
24988.000	24864.000	3600.000	0.152	-44236.800	0.000
24300.000	24880.000	3600.000	0.134	-44236.800	0.000
24316.000	24880.000	3600.000	0.082	-44236.800	0.000
24332.000	24880.000	3600.000	0.023	-44236.800	0.000
24348.000	24880.000	3600.000	0.041	-44236.800	0.000
24364.000	24880.000	3600.000	0.095	-44236.800	0.000
24380.000	24880.000	3600.000	0.109	-44236.800	0.000
24396.000	24880.000	3600.000	0.104	-44236.800	0.000
